"","longsite","spp","pres","sitenum","owner","site","habitat","Year","timing"
"18742","73_prairie_1950","VERVIR",1,"73","CB","CB73","prairie",1950,"then"
"18743","73_prairie_1950","VICAME",0,"73","CB","CB73","prairie",1950,"then"
"18744","73_prairie_1950","VIOSOR",0,"73","CB","CB73","prairie",1950,"then"
"18745","73_prairie_1950","VITRIP",0,"73","CB","CB73","prairie",1950,"then"
"18746","73_prairie_1950","ZIZAPT",0,"73","CB","CB73","prairie",1950,"then"
"18747","73_prairie_1950","ZIZAUR",1,"73","CB","CB73","prairie",1950,"then"
"18749","73_prairie_2012","ACENEG",1,"73","CB","CB73","prairie",2012,"now"
"18750","73_prairie_2012","ACHMIL",1,"73","CB","CB73","prairie",2012,"now"
"18751","73_prairie_2012","ALLCAN",1,"73","CB","CB73","prairie",2012,"now"
"18752","73_prairie_2012","ALLPET",1,"73","CB","CB73","prairie",2012,"now"
"18753","73_prairie_2012","AMBART",1,"73","CB","CB73","prairie",2012,"now"
"18754","73_prairie_2012","ANDGER",1,"73","CB","CB73","prairie",2012,"now"
"18755","73_prairie_2012","ANECAN",1,"73","CB","CB73","prairie",2012,"now"
"18756","73_prairie_2012","ANTSPP",0,"73","CB","CB73","prairie",2012,"now"
"18757","73_prairie_2012","ARCMIN",1,"73","CB","CB73","prairie",2012,"now"
"18758","73_prairie_2012","ASCSYR",1,"73","CB","CB73","prairie",2012,"now"
"18759","73_prairie_2012","ASCVER",1,"73","CB","CB73","prairie",2012,"now"
"18760","73_prairie_2012","ASPOFF",1,"73","CB","CB73","prairie",2012,"now"
"18761","73_prairie_2012","BAPALB",0,"73","CB","CB73","prairie",2012,"now"
"18762","73_prairie_2012","BROINE",1,"73","CB","CB73","prairie",2012,"now"
"18763","73_prairie_2012","CALCAN",0,"73","CB","CB73","prairie",2012,"now"
"18764","73_prairie_2012","CARACA",1,"73","CB","CB73","prairie",2012,"now"
"18765","73_prairie_2012","CEAAME",0,"73","CB","CB73","prairie",2012,"now"
"18766","73_prairie_2012","CICINT",1,"73","CB","CB73","prairie",2012,"now"
"18767","73_prairie_2012","CICMAC",1,"73","CB","CB73","prairie",2012,"now"
"18768","73_prairie_2012","CIRARV",1,"73","CB","CB73","prairie",2012,"now"
"18769","73_prairie_2012","COMUMB",0,"73","CB","CB73","prairie",2012,"now"
"18770","73_prairie_2012","CONCAN",1,"73","CB","CB73","prairie",2012,"now"
"18771","73_prairie_2012","DAUCAR",1,"73","CB","CB73","prairie",2012,"now"
"18772","73_prairie_2012","DESCAN",1,"73","CB","CB73","prairie",2012,"now"
"18773","73_prairie_2012","DICLEI",0,"73","CB","CB73","prairie",2012,"now"
"18774","73_prairie_2012","DODMEA",0,"73","CB","CB73","prairie",2012,"now"
"18775","73_prairie_2012","EQUSPP",1,"73","CB","CB73","prairie",2012,"now"
"18776","73_prairie_2012","ERISTR",1,"73","CB","CB73","prairie",2012,"now"
"18777","73_prairie_2012","EUPCOR",1,"73","CB","CB73","prairie",2012,"now"
"18778","73_prairie_2012","EUTMAC",1,"73","CB","CB73","prairie",2012,"now"
"18779","73_prairie_2012","FRAVIR",0,"73","CB","CB73","prairie",2012,"now"
"18780","73_prairie_2012","GERMAC",1,"73","CB","CB73","prairie",2012,"now"
"18781","73_prairie_2012","GLEHED",1,"73","CB","CB73","prairie",2012,"now"
"18782","73_prairie_2012","HELGRO",1,"73","CB","CB73","prairie",2012,"now"
"18783","73_prairie_2012","HELPAU",1,"73","CB","CB73","prairie",2012,"now"
"18784","73_prairie_2012","HEURIC",0,"73","CB","CB73","prairie",2012,"now"
"18785","73_prairie_2012","HYDVIR",1,"73","CB","CB73","prairie",2012,"now"
"18786","73_prairie_2012","HYPHIR",0,"73","CB","CB73","prairie",2012,"now"
"18787","73_prairie_2012","LATVEN",1,"73","CB","CB73","prairie",2012,"now"
"18788","73_prairie_2012","MAISTE",1,"73","CB","CB73","prairie",2012,"now"
"18789","73_prairie_2012","MIRNYC",0,"73","CB","CB73","prairie",2012,"now"
"18790","73_prairie_2012","MONFIS",1,"73","CB","CB73","prairie",2012,"now"
"18791","73_prairie_2012","OXAVIO",0,"73","CB","CB73","prairie",2012,"now"
"18792","73_prairie_2012","PARSPP",1,"73","CB","CB73","prairie",2012,"now"
"18793","73_prairie_2012","PASSAT",1,"73","CB","CB73","prairie",2012,"now"
"18794","73_prairie_2012","PHAARU",1,"73","CB","CB73","prairie",2012,"now"
"18795","73_prairie_2012","PLARUG",1,"73","CB","CB73","prairie",2012,"now"
"18796","73_prairie_2012","POASPP",1,"73","CB","CB73","prairie",2012,"now"
"18797","73_prairie_2012","PODPEL",1,"73","CB","CB73","prairie",2012,"now"
"18798","73_prairie_2012","POLREP",1,"73","CB","CB73","prairie",2012,"now"
"18799","73_prairie_2012","POLSEN",0,"73","CB","CB73","prairie",2012,"now"
"18800","73_prairie_2012","PYCVIR",1,"73","CB","CB73","prairie",2012,"now"
"18801","73_prairie_2012","RATPIN",1,"73","CB","CB73","prairie",2012,"now"
"18802","73_prairie_2012","RUMCRI",1,"73","CB","CB73","prairie",2012,"now"
"18803","73_prairie_2012","SILINT",1,"73","CB","CB73","prairie",2012,"now"
"18804","73_prairie_2012","SILTER",0,"73","CB","CB73","prairie",2012,"now"
"18805","73_prairie_2012","SISCAM",0,"73","CB","CB73","prairie",2012,"now"
"18806","73_prairie_2012","SOLCAN",1,"73","CB","CB73","prairie",2012,"now"
"18807","73_prairie_2012","SOLRIG",0,"73","CB","CB73","prairie",2012,"now"
"18808","73_prairie_2012","SONASP",1,"73","CB","CB73","prairie",2012,"now"
"18809","73_prairie_2012","SPAPEC",1,"73","CB","CB73","prairie",2012,"now"
"18810","73_prairie_2012","STAPAL",1,"73","CB","CB73","prairie",2012,"now"
"18811","73_prairie_2012","SYMNOV",1,"73","CB","CB73","prairie",2012,"now"
"18812","73_prairie_2012","TAROFF",1,"73","CB","CB73","prairie",2012,"now"
"18813","73_prairie_2012","THADAS",1,"73","CB","CB73","prairie",2012,"now"
"18814","73_prairie_2012","TOXRAD",0,"73","CB","CB73","prairie",2012,"now"
"18815","73_prairie_2012","TRADUB",1,"73","CB","CB73","prairie",2012,"now"
"18816","73_prairie_2012","TRAOHI",1,"73","CB","CB73","prairie",2012,"now"
"18817","73_prairie_2012","TRIPRA",1,"73","CB","CB73","prairie",2012,"now"
"18818","73_prairie_2012","TYPLAT",1,"73","CB","CB73","prairie",2012,"now"
"18819","73_prairie_2012","VERVIR",1,"73","CB","CB73","prairie",2012,"now"
"18820","73_prairie_2012","VICAME",1,"73","CB","CB73","prairie",2012,"now"
"18821","73_prairie_2012","VIOSOR",1,"73","CB","CB73","prairie",2012,"now"
"18822","73_prairie_2012","VITRIP",1,"73","CB","CB73","prairie",2012,"now"
"18823","73_prairie_2012","ZIZAPT",1,"73","CB","CB73","prairie",2012,"now"
"18824","73_prairie_2012","ZIZAUR",1,"73","CB","CB73","prairie",2012,"now"
"18826","74_prairie_1950","ACESAC",0,"74","CB","CB74","prairie",1950,"then"
"18827","74_prairie_1950","ACHMIL",1,"74","CB","CB74","prairie",1950,"then"
"18828","74_prairie_1950","AMBART",1,"74","CB","CB74","prairie",1950,"then"
"18829","74_prairie_1950","AMOCAN",1,"74","CB","CB74","prairie",1950,"then"
"18830","74_prairie_1950","AMPBRA",0,"74","CB","CB74","prairie",1950,"then"
"18831","74_prairie_1950","ANDGER",1,"74","CB","CB74","prairie",1950,"then"
"18832","74_prairie_1950","ANEPAT",0,"74","CB","CB74","prairie",1950,"then"
"18833","74_prairie_1950","ANTSPP",1,"74","CB","CB74","prairie",1950,"then"
"18834","74_prairie_1950","APOAND",0,"74","CB","CB74","prairie",1950,"then"
"18835","74_prairie_1950","AQUCAN",0,"74","CB","CB74","prairie",1950,"then"
"18836","74_prairie_1950","ASCSYR",1,"74","CB","CB74","prairie",1950,"then"
"18837","74_prairie_1950","ASCVER",0,"74","CB","CB74","prairie",1950,"then"
"18838","74_prairie_1950","BAPBRA",1,"74","CB","CB74","prairie",1950,"then"
"18839","74_prairie_1950","BRIEUP",0,"74","CB","CB74","prairie",1950,"then"
"18840","74_prairie_1950","BROINE",0,"74","CB","CB74","prairie",1950,"then"
"18841","74_prairie_1950","CEAAME",1,"74","CB","CB74","prairie",1950,"then"
"18842","74_prairie_1950","CIRDIS",1,"74","CB","CB74","prairie",1950,"then"
"18843","74_prairie_1950","CORPAL",0,"74","CB","CB74","prairie",1950,"then"
"18844","74_prairie_1950","CORRAC",0,"74","CB","CB74","prairie",1950,"then"
"18845","74_prairie_1950","DALCAN",1,"74","CB","CB74","prairie",1950,"then"
"18846","74_prairie_1950","DAUCAR",0,"74","CB","CB74","prairie",1950,"then"
"18847","74_prairie_1950","DESCAN",1,"74","CB","CB74","prairie",1950,"then"
"18848","74_prairie_1950","DIAARM",0,"74","CB","CB74","prairie",1950,"then"
"18849","74_prairie_1950","DICLIN",1,"74","CB","CB74","prairie",1950,"then"
"18850","74_prairie_1950","DIGCOG",1,"74","CB","CB74","prairie",1950,"then"
"18851","74_prairie_1950","ERISTR",1,"74","CB","CB74","prairie",1950,"then"
"18852","74_prairie_1950","ERYYUC",1,"74","CB","CB74","prairie",1950,"then"
"18853","74_prairie_1950","EUPCOR",1,"74","CB","CB74","prairie",1950,"then"
"18854","74_prairie_1950","FRAVIR",1,"74","CB","CB74","prairie",1950,"then"
"18855","74_prairie_1950","GERMAC",1,"74","CB","CB74","prairie",1950,"then"
"18856","74_prairie_1950","HELOCC",1,"74","CB","CB74","prairie",1950,"then"
"18857","74_prairie_1950","HELSPP",1,"74","CB","CB74","prairie",1950,"then"
"18858","74_prairie_1950","HELSTR",1,"74","CB","CB74","prairie",1950,"then"
"18859","74_prairie_1950","HIELON",0,"74","CB","CB74","prairie",1950,"then"
"18860","74_prairie_1950","IONLIN",1,"74","CB","CB74","prairie",1950,"then"
"18861","74_prairie_1950","LACSPP",1,"74","CB","CB74","prairie",1950,"then"
"18862","74_prairie_1950","LESCAP",1,"74","CB","CB74","prairie",1950,"then"
"18863","74_prairie_1950","LIAASP",1,"74","CB","CB74","prairie",1950,"then"
"18864","74_prairie_1950","MAIRAC",0,"74","CB","CB74","prairie",1950,"then"
"18865","74_prairie_1950","OENBIE",1,"74","CB","CB74","prairie",1950,"then"
"18866","74_prairie_1950","OXASTR",0,"74","CB","CB74","prairie",1950,"then"
"18867","74_prairie_1950","PARINT",1,"74","CB","CB74","prairie",1950,"then"
"18868","74_prairie_1950","PARSPP",1,"74","CB","CB74","prairie",1950,"then"
"18869","74_prairie_1950","PEDCAN",1,"74","CB","CB74","prairie",1950,"then"
"18870","74_prairie_1950","PHLPRA",0,"74","CB","CB74","prairie",1950,"then"
"18871","74_prairie_1950","PHYSPP",1,"74","CB","CB74","prairie",1950,"then"
"18872","74_prairie_1950","PINSTR",0,"74","CB","CB74","prairie",1950,"then"
"18873","74_prairie_1950","PLALAN",0,"74","CB","CB74","prairie",1950,"then"
"18874","74_prairie_1950","POASPP",0,"74","CB","CB74","prairie",1950,"then"
"18875","74_prairie_1950","POLBIF",0,"74","CB","CB74","prairie",1950,"then"
"18876","74_prairie_1950","POPTRE",1,"74","CB","CB74","prairie",1950,"then"
"18877","74_prairie_1950","QUEMAC",1,"74","CB","CB74","prairie",1950,"then"
"18878","74_prairie_1950","RHUGLA",1,"74","CB","CB74","prairie",1950,"then"
"18879","74_prairie_1950","RIBCYN",0,"74","CB","CB74","prairie",1950,"then"
"18880","74_prairie_1950","ROSSPP",1,"74","CB","CB74","prairie",1950,"then"
"18881","74_prairie_1950","RUDHIR",1,"74","CB","CB74","prairie",1950,"then"
"18882","74_prairie_1950","RUDSUB",0,"74","CB","CB74","prairie",1950,"then"
"18883","74_prairie_1950","SALHUM",1,"74","CB","CB74","prairie",1950,"then"
"18884","74_prairie_1950","SCHSCO",1,"74","CB","CB74","prairie",1950,"then"
"18885","74_prairie_1950","SMILAS",0,"74","CB","CB74","prairie",1950,"then"
"18886","74_prairie_1950","SOLCAN",0,"74","CB","CB74","prairie",1950,"then"
"18887","74_prairie_1950","SOLNEM",1,"74","CB","CB74","prairie",1950,"then"
"18888","74_prairie_1950","SOLRIG",1,"74","CB","CB74","prairie",1950,"then"
"18889","74_prairie_1950","SORNUT",1,"74","CB","CB74","prairie",1950,"then"
"18890","74_prairie_1950","SYMOOL",1,"74","CB","CB74","prairie",1950,"then"
"18891","74_prairie_1950","TAROFF",0,"74","CB","CB74","prairie",1950,"then"
"18892","74_prairie_1950","TOXRAD",1,"74","CB","CB74","prairie",1950,"then"
"18893","74_prairie_1950","TRAOHI",1,"74","CB","CB74","prairie",1950,"then"
"18894","74_prairie_1950","TRIPRA",0,"74","CB","CB74","prairie",1950,"then"
"18895","74_prairie_1950","URTDIO",0,"74","CB","CB74","prairie",1950,"then"
"18896","74_prairie_1950","VIOPTF",0,"74","CB","CB74","prairie",1950,"then"
"18897","74_prairie_1950","VIOSOR",0,"74","CB","CB74","prairie",1950,"then"
"18898","74_prairie_1950","VITRIP",1,"74","CB","CB74","prairie",1950,"then"
"18900","74_prairie_2012","ACESAC",1,"74","CB","CB74","prairie",2012,"now"
"18901","74_prairie_2012","ACHMIL",0,"74","CB","CB74","prairie",2012,"now"
"18902","74_prairie_2012","AMBART",1,"74","CB","CB74","prairie",2012,"now"
"18903","74_prairie_2012","AMOCAN",0,"74","CB","CB74","prairie",2012,"now"
"18904","74_prairie_2012","AMPBRA",0,"74","CB","CB74","prairie",2012,"now"
"18905","74_prairie_2012","ANDGER",0,"74","CB","CB74","prairie",2012,"now"
"18906","74_prairie_2012","ANEPAT",0,"74","CB","CB74","prairie",2012,"now"
"18907","74_prairie_2012","ANTSPP",1,"74","CB","CB74","prairie",2012,"now"
"18908","74_prairie_2012","APOAND",0,"74","CB","CB74","prairie",2012,"now"
"18909","74_prairie_2012","AQUCAN",0,"74","CB","CB74","prairie",2012,"now"
"18910","74_prairie_2012","ASCSYR",0,"74","CB","CB74","prairie",2012,"now"
"18911","74_prairie_2012","ASCVER",0,"74","CB","CB74","prairie",2012,"now"
"18912","74_prairie_2012","BAPBRA",0,"74","CB","CB74","prairie",2012,"now"
"18913","74_prairie_2012","BRIEUP",0,"74","CB","CB74","prairie",2012,"now"
"18914","74_prairie_2012","BROINE",1,"74","CB","CB74","prairie",2012,"now"
"18915","74_prairie_2012","CEAAME",0,"74","CB","CB74","prairie",2012,"now"
"18916","74_prairie_2012","CIRDIS",0,"74","CB","CB74","prairie",2012,"now"
"18917","74_prairie_2012","CORPAL",0,"74","CB","CB74","prairie",2012,"now"
"18918","74_prairie_2012","CORRAC",0,"74","CB","CB74","prairie",2012,"now"
"18919","74_prairie_2012","DALCAN",0,"74","CB","CB74","prairie",2012,"now"
"18920","74_prairie_2012","DAUCAR",1,"74","CB","CB74","prairie",2012,"now"
"18921","74_prairie_2012","DESCAN",0,"74","CB","CB74","prairie",2012,"now"
"18922","74_prairie_2012","DIAARM",1,"74","CB","CB74","prairie",2012,"now"
"18923","74_prairie_2012","DICLIN",0,"74","CB","CB74","prairie",2012,"now"
"18924","74_prairie_2012","DIGCOG",0,"74","CB","CB74","prairie",2012,"now"
"18925","74_prairie_2012","ERISTR",1,"74","CB","CB74","prairie",2012,"now"
"18926","74_prairie_2012","ERYYUC",0,"74","CB","CB74","prairie",2012,"now"
"18927","74_prairie_2012","EUPCOR",0,"74","CB","CB74","prairie",2012,"now"
"18928","74_prairie_2012","FRAVIR",0,"74","CB","CB74","prairie",2012,"now"
"18929","74_prairie_2012","GERMAC",0,"74","CB","CB74","prairie",2012,"now"
"18930","74_prairie_2012","HELOCC",0,"74","CB","CB74","prairie",2012,"now"
"18931","74_prairie_2012","HELSPP",0,"74","CB","CB74","prairie",2012,"now"
"18932","74_prairie_2012","HELSTR",1,"74","CB","CB74","prairie",2012,"now"
"18933","74_prairie_2012","HIELON",1,"74","CB","CB74","prairie",2012,"now"
"18934","74_prairie_2012","IONLIN",0,"74","CB","CB74","prairie",2012,"now"
"18935","74_prairie_2012","LACSPP",0,"74","CB","CB74","prairie",2012,"now"
"18936","74_prairie_2012","LESCAP",0,"74","CB","CB74","prairie",2012,"now"
"18937","74_prairie_2012","LIAASP",0,"74","CB","CB74","prairie",2012,"now"
"18938","74_prairie_2012","MAIRAC",0,"74","CB","CB74","prairie",2012,"now"
"18939","74_prairie_2012","OENBIE",0,"74","CB","CB74","prairie",2012,"now"
"18940","74_prairie_2012","OXASTR",1,"74","CB","CB74","prairie",2012,"now"
"18941","74_prairie_2012","PARINT",0,"74","CB","CB74","prairie",2012,"now"
"18942","74_prairie_2012","PARSPP",1,"74","CB","CB74","prairie",2012,"now"
"18943","74_prairie_2012","PEDCAN",0,"74","CB","CB74","prairie",2012,"now"
"18944","74_prairie_2012","PHLPRA",1,"74","CB","CB74","prairie",2012,"now"
"18945","74_prairie_2012","PHYSPP",0,"74","CB","CB74","prairie",2012,"now"
"18946","74_prairie_2012","PINSTR",1,"74","CB","CB74","prairie",2012,"now"
"18947","74_prairie_2012","PLALAN",1,"74","CB","CB74","prairie",2012,"now"
"18948","74_prairie_2012","POASPP",1,"74","CB","CB74","prairie",2012,"now"
"18949","74_prairie_2012","POLBIF",1,"74","CB","CB74","prairie",2012,"now"
"18950","74_prairie_2012","POPTRE",0,"74","CB","CB74","prairie",2012,"now"
"18951","74_prairie_2012","QUEMAC",0,"74","CB","CB74","prairie",2012,"now"
"18952","74_prairie_2012","RHUGLA",1,"74","CB","CB74","prairie",2012,"now"
"18953","74_prairie_2012","RIBCYN",1,"74","CB","CB74","prairie",2012,"now"
"18954","74_prairie_2012","ROSSPP",0,"74","CB","CB74","prairie",2012,"now"
"18955","74_prairie_2012","RUDHIR",1,"74","CB","CB74","prairie",2012,"now"
"18956","74_prairie_2012","RUDSUB",0,"74","CB","CB74","prairie",2012,"now"
"18957","74_prairie_2012","SALHUM",0,"74","CB","CB74","prairie",2012,"now"
"18958","74_prairie_2012","SCHSCO",0,"74","CB","CB74","prairie",2012,"now"
"18959","74_prairie_2012","SMILAS",1,"74","CB","CB74","prairie",2012,"now"
"18960","74_prairie_2012","SOLCAN",1,"74","CB","CB74","prairie",2012,"now"
"18961","74_prairie_2012","SOLNEM",0,"74","CB","CB74","prairie",2012,"now"
"18962","74_prairie_2012","SOLRIG",0,"74","CB","CB74","prairie",2012,"now"
"18963","74_prairie_2012","SORNUT",0,"74","CB","CB74","prairie",2012,"now"
"18964","74_prairie_2012","SYMOOL",0,"74","CB","CB74","prairie",2012,"now"
"18965","74_prairie_2012","TAROFF",1,"74","CB","CB74","prairie",2012,"now"
"18966","74_prairie_2012","TOXRAD",0,"74","CB","CB74","prairie",2012,"now"
"18967","74_prairie_2012","TRAOHI",1,"74","CB","CB74","prairie",2012,"now"
"18968","74_prairie_2012","TRIPRA",1,"74","CB","CB74","prairie",2012,"now"
"18969","74_prairie_2012","URTDIO",1,"74","CB","CB74","prairie",2012,"now"
"18970","74_prairie_2012","VIOPTF",0,"74","CB","CB74","prairie",2012,"now"
"18971","74_prairie_2012","VIOSOR",1,"74","CB","CB74","prairie",2012,"now"
"18972","74_prairie_2012","VITRIP",1,"74","CB","CB74","prairie",2012,"now"
"18974","75_prairie_1950","ACENEG",0,"75","CB","CB75","prairie",1950,"then"
"18975","75_prairie_1950","ACHMIL",1,"75","CB","CB75","prairie",1950,"then"
"18976","75_prairie_1950","ALLPET",0,"75","CB","CB75","prairie",1950,"then"
"18977","75_prairie_1950","ALLSTE",0,"75","CB","CB75","prairie",1950,"then"
"18978","75_prairie_1950","AMBART",1,"75","CB","CB75","prairie",1950,"then"
"18979","75_prairie_1950","AMBTRI",0,"75","CB","CB75","prairie",1950,"then"
"18980","75_prairie_1950","AMOCAN",1,"75","CB","CB75","prairie",1950,"then"
"18981","75_prairie_1950","AMPBRA",0,"75","CB","CB75","prairie",1950,"then"
"18982","75_prairie_1950","ANDGER",1,"75","CB","CB75","prairie",1950,"then"
"18983","75_prairie_1950","ANECAN",0,"75","CB","CB75","prairie",1950,"then"
"18984","75_prairie_1950","ANTSPP",1,"75","CB","CB75","prairie",1950,"then"
"18985","75_prairie_1950","APIAME",0,"75","CB","CB75","prairie",1950,"then"
"18986","75_prairie_1950","APOAND",0,"75","CB","CB75","prairie",1950,"then"
"18987","75_prairie_1950","ARTLUD",0,"75","CB","CB75","prairie",1950,"then"
"18988","75_prairie_1950","ASCINC",0,"75","CB","CB75","prairie",1950,"then"
"18989","75_prairie_1950","ASCSYR",1,"75","CB","CB75","prairie",1950,"then"
"18990","75_prairie_1950","ASCVER",0,"75","CB","CB75","prairie",1950,"then"
"18991","75_prairie_1950","BAPBRA",1,"75","CB","CB75","prairie",1950,"then"
"18992","75_prairie_1950","BERINC",0,"75","CB","CB75","prairie",1950,"then"
"18993","75_prairie_1950","BROINE",0,"75","CB","CB75","prairie",1950,"then"
"18994","75_prairie_1950","CALCAN",1,"75","CB","CB75","prairie",1950,"then"
"18995","75_prairie_1950","CALSEP",0,"75","CB","CB75","prairie",1950,"then"
"18996","75_prairie_1950","CARACA",0,"75","CB","CB75","prairie",1950,"then"
"18997","75_prairie_1950","CEAAME",1,"75","CB","CB75","prairie",1950,"then"
"18998","75_prairie_1950","CEAHER",0,"75","CB","CB75","prairie",1950,"then"
"18999","75_prairie_1950","CENSTO",0,"75","CB","CB75","prairie",1950,"then"
"19000","75_prairie_1950","CICMAC",1,"75","CB","CB75","prairie",1950,"then"
"19001","75_prairie_1950","CIRARV",0,"75","CB","CB75","prairie",1950,"then"
"19002","75_prairie_1950","CIRDIS",1,"75","CB","CB75","prairie",1950,"then"
"19003","75_prairie_1950","COMUMB",1,"75","CB","CB75","prairie",1950,"then"
"19004","75_prairie_1950","CONCAN",0,"75","CB","CB75","prairie",1950,"then"
"19005","75_prairie_1950","CONMAC",0,"75","CB","CB75","prairie",1950,"then"
"19006","75_prairie_1950","CORPAL",1,"75","CB","CB75","prairie",1950,"then"
"19007","75_prairie_1950","CORRAC",1,"75","CB","CB75","prairie",1950,"then"
"19008","75_prairie_1950","DALPUR",1,"75","CB","CB75","prairie",1950,"then"
"19009","75_prairie_1950","DAUCAR",0,"75","CB","CB75","prairie",1950,"then"
"19010","75_prairie_1950","DESCAN",0,"75","CB","CB75","prairie",1950,"then"
"19011","75_prairie_1950","DESILL",1,"75","CB","CB75","prairie",1950,"then"
"19012","75_prairie_1950","DICLEI",1,"75","CB","CB75","prairie",1950,"then"
"19013","75_prairie_1950","DODMEA",1,"75","CB","CB75","prairie",1950,"then"
"19014","75_prairie_1950","DOEUMB",0,"75","CB","CB75","prairie",1950,"then"
"19015","75_prairie_1950","DRYARG",1,"75","CB","CB75","prairie",1950,"then"
"19016","75_prairie_1950","ECHLOB",0,"75","CB","CB75","prairie",1950,"then"
"19017","75_prairie_1950","ELYCAN",1,"75","CB","CB75","prairie",1950,"then"
"19018","75_prairie_1950","EQUSPP",1,"75","CB","CB75","prairie",1950,"then"
"19019","75_prairie_1950","ERISTR",1,"75","CB","CB75","prairie",1950,"then"
"19020","75_prairie_1950","ERYYUC",1,"75","CB","CB75","prairie",1950,"then"
"19021","75_prairie_1950","EUPCOR",1,"75","CB","CB75","prairie",1950,"then"
"19022","75_prairie_1950","EUTGRA",1,"75","CB","CB75","prairie",1950,"then"
"19023","75_prairie_1950","FRAVIR",1,"75","CB","CB75","prairie",1950,"then"
"19024","75_prairie_1950","GALBOR",1,"75","CB","CB75","prairie",1950,"then"
"19025","75_prairie_1950","GENAND",1,"75","CB","CB75","prairie",1950,"then"
"19026","75_prairie_1950","GENCRI",1,"75","CB","CB75","prairie",1950,"then"
"19027","75_prairie_1950","HASSUA",0,"75","CB","CB75","prairie",1950,"then"
"19028","75_prairie_1950","HELGRO",1,"75","CB","CB75","prairie",1950,"then"
"19029","75_prairie_1950","HELHEL",0,"75","CB","CB75","prairie",1950,"then"
"19030","75_prairie_1950","HELOCC",1,"75","CB","CB75","prairie",1950,"then"
"19031","75_prairie_1950","HELPAU",1,"75","CB","CB75","prairie",1950,"then"
"19032","75_prairie_1950","HELSPP",1,"75","CB","CB75","prairie",1950,"then"
"19033","75_prairie_1950","HESSPA",1,"75","CB","CB75","prairie",1950,"then"
"19034","75_prairie_1950","HEURIC",0,"75","CB","CB75","prairie",1950,"then"
"19035","75_prairie_1950","HIEUMB",1,"75","CB","CB75","prairie",1950,"then"
"19036","75_prairie_1950","IRIVIR",1,"75","CB","CB75","prairie",1950,"then"
"19037","75_prairie_1950","LACSPP",1,"75","CB","CB75","prairie",1950,"then"
"19038","75_prairie_1950","LESCAP",1,"75","CB","CB75","prairie",1950,"then"
"19039","75_prairie_1950","LIAASP",1,"75","CB","CB75","prairie",1950,"then"
"19040","75_prairie_1950","LIAPYC",1,"75","CB","CB75","prairie",1950,"then"
"19041","75_prairie_1950","LILMIC",0,"75","CB","CB75","prairie",1950,"then"
"19042","75_prairie_1950","LOBSPI",0,"75","CB","CB75","prairie",1950,"then"
"19043","75_prairie_1950","LONMAA",0,"75","CB","CB75","prairie",1950,"then"
"19044","75_prairie_1950","LYSQIA",1,"75","CB","CB75","prairie",1950,"then"
"19045","75_prairie_1950","MELOFF",0,"75","CB","CB75","prairie",1950,"then"
"19046","75_prairie_1950","MICPEN",1,"75","CB","CB75","prairie",1950,"then"
"19047","75_prairie_1950","MIRNYC",1,"75","CB","CB75","prairie",1950,"then"
"19048","75_prairie_1950","MONFIS",1,"75","CB","CB75","prairie",1950,"then"
"19049","75_prairie_1950","MUHSPP",1,"75","CB","CB75","prairie",1950,"then"
"19050","75_prairie_1950","NAPDIO",1,"75","CB","CB75","prairie",1950,"then"
"19051","75_prairie_1950","OENBIE",1,"75","CB","CB75","prairie",1950,"then"
"19052","75_prairie_1950","OXYRIG",1,"75","CB","CB75","prairie",1950,"then"
"19053","75_prairie_1950","PARGLA",1,"75","CB","CB75","prairie",1950,"then"
"19054","75_prairie_1950","PARSPP",0,"75","CB","CB75","prairie",1950,"then"
"19055","75_prairie_1950","PEDCAN",1,"75","CB","CB75","prairie",1950,"then"
"19056","75_prairie_1950","PEDLAN",1,"75","CB","CB75","prairie",1950,"then"
"19057","75_prairie_1950","PHAARU",0,"75","CB","CB75","prairie",1950,"then"
"19058","75_prairie_1950","POASPP",0,"75","CB","CB75","prairie",1950,"then"
"19059","75_prairie_1950","POLBIF",1,"75","CB","CB75","prairie",1950,"then"
"19060","75_prairie_1950","POLSAN",1,"75","CB","CB75","prairie",1950,"then"
"19061","75_prairie_1950","POPTRE",0,"75","CB","CB75","prairie",1950,"then"
"19062","75_prairie_1950","PRERAC",1,"75","CB","CB75","prairie",1950,"then"
"19063","75_prairie_1950","PTEAQU",1,"75","CB","CB75","prairie",1950,"then"
"19064","75_prairie_1950","PYCVIR",1,"75","CB","CB75","prairie",1950,"then"
"19065","75_prairie_1950","QUEMAC",1,"75","CB","CB75","prairie",1950,"then"
"19066","75_prairie_1950","RATPIN",1,"75","CB","CB75","prairie",1950,"then"
"19067","75_prairie_1950","RHUGLA",1,"75","CB","CB75","prairie",1950,"then"
"19068","75_prairie_1950","ROSSPP",1,"75","CB","CB75","prairie",1950,"then"
"19069","75_prairie_1950","RUDHIR",1,"75","CB","CB75","prairie",1950,"then"
"19070","75_prairie_1950","RUMALT",0,"75","CB","CB75","prairie",1950,"then"
"19071","75_prairie_1950","SCHSCO",1,"75","CB","CB75","prairie",1950,"then"
"19072","75_prairie_1950","SILINT",1,"75","CB","CB75","prairie",1950,"then"
"19073","75_prairie_1950","SILPER",0,"75","CB","CB75","prairie",1950,"then"
"19074","75_prairie_1950","SOLCAN",0,"75","CB","CB75","prairie",1950,"then"
