"","spp","site","extinct"
"1762","GENPUB","CB56",1
"1763","GENPUB","CB6",1
"1764","GENPUB","CB64",1
"1765","GENPUB","CB66",0
"1766","GENPUB","CB86",1
"1767","GENPUB","W45",1
"1768","GENPUB","W49",1
"1769","GENPUB","W56",1
"1770","GENPUB","W8",1
"1771","GENQUI","CB9",0
"1772","GERMAC","CB10",0
"1773","GERMAC","CB102",1
"1774","GERMAC","CB111",0
"1775","GERMAC","CB1145",1
"1776","GERMAC","CB1146",0
"1777","GERMAC","CB1148",0
"1778","GERMAC","CB115",0
"1779","GERMAC","CB1160",1
"1780","GERMAC","CB1163",1
"1781","GERMAC","CB1187",1
"1782","GERMAC","CB1188",0
"1783","GERMAC","CB1189",1
"1784","GERMAC","CB1206",0
"1785","GERMAC","CB13",0
"1786","GERMAC","CB14",1
"1787","GERMAC","CB15",1
"1788","GERMAC","CB16",1
"1789","GERMAC","CB170",1
"1790","GERMAC","CB199",0
"1791","GERMAC","CB20",1
"1792","GERMAC","CB27",1
"1793","GERMAC","CB37",1
"1794","GERMAC","CB53",0
"1795","GERMAC","CB54",0
"1796","GERMAC","CB58",0
"1797","GERMAC","CB6",1
"1798","GERMAC","CB71",1
"1799","GERMAC","CB73",0
"1800","GERMAC","CB74",1
"1801","GERMAC","CB98",0
"1802","GERMAC","W20",0
"1803","GEUALE","CB1206",1
"1804","GEUTRI","CB102",1
"1805","GEUTRI","CB12",1
"1806","GEUTRI","CB21",0
"1807","GEUTRI","CB30",0
"1808","GEUTRI","CB41",0
"1809","GEUTRI","CB58",1
"1810","GEUTRI","CB6",1
"1811","GEUTRI","CB64",1
"1812","GEUTRI","CB86",0
"1813","GEUTRI","CB89",1
"1814","GEUTRI","CB9",0
"1815","GEUTRI","CB98",0
"1816","GRISQU","CB21",1
"1817","HASSUA","CB2",1
"1818","HELGRO","CB10",0
"1819","HELGRO","CB11",0
"1820","HELGRO","CB115",0
"1821","HELGRO","CB117",0
"1822","HELGRO","CB118",0
"1823","HELGRO","CB1206",1
"1824","HELGRO","CB13",0
"1825","HELGRO","CB15",0
"1826","HELGRO","CB16",0
"1827","HELGRO","CB165",1
"1828","HELGRO","CB170",0
"1829","HELGRO","CB179",0
"1830","HELGRO","CB18",1
"1831","HELGRO","CB199",1
"1832","HELGRO","CB20",1
"1833","HELGRO","CB22",0
"1834","HELGRO","CB27",0
"1835","HELGRO","CB37",1
"1836","HELGRO","CB5",0
"1837","HELGRO","CB50",0
"1838","HELGRO","CB51",0
"1839","HELGRO","CB52",0
"1840","HELGRO","CB53",0
"1841","HELGRO","CB54",0
"1842","HELGRO","CB55",0
"1843","HELGRO","CB56",0
"1844","HELGRO","CB6",0
"1845","HELGRO","CB69",1
"1846","HELGRO","CB7",1
"1847","HELGRO","CB75",0
"1848","HELGRO","W49",0
"1849","HELHEL","CB10",0
"1850","HELHEL","CB103",1
"1851","HELHEL","CB115",0
"1852","HELHEL","CB1187",1
"1853","HELHEL","CB1188",1
"1854","HELHEL","CB1189",1
"1855","HELHEL","CB1190",1
"1856","HELHEL","CB13",1
"1857","HELHEL","CB15",0
"1858","HELHEL","CB2",0
"1859","HELHEL","CB37",1
"1860","HELHEL","CB50",1
"1861","HELHEL","CB51",0
"1862","HELHEL","CB53",0
"1863","HELHEL","CB54",1
"1864","HELHEL","CB58",1
"1865","HELHEL","CB6",1
"1866","HELHEL","CB7",1
"1867","HELHEL","CB71",1
"1868","HELHEL","W30",1
"1869","HELOCC","CB102",1
"1870","HELOCC","CB103",1
"1871","HELOCC","CB105",1
"1872","HELOCC","CB107",1
"1873","HELOCC","CB109",1
"1874","HELOCC","CB1147",1
"1875","HELOCC","CB1157",1
"1876","HELOCC","CB1163",1
"1877","HELOCC","CB1188",1
"1878","HELOCC","CB1190",1
"1879","HELOCC","CB1194",1
"1880","HELOCC","CB121",0
"1881","HELOCC","CB14",1
"1882","HELOCC","CB15",1
"1883","HELOCC","CB175",0
"1884","HELOCC","CB2",1
"1885","HELOCC","CB200",1
"1886","HELOCC","CB26",0
"1887","HELOCC","CB27",1
"1888","HELOCC","CB30",0
"1889","HELOCC","CB50",1
"1890","HELOCC","CB51",1
"1891","HELOCC","CB57",0
"1892","HELOCC","CB6",1
"1893","HELOCC","CB62",1
"1894","HELOCC","CB64",1
"1895","HELOCC","CB66",1
"1896","HELOCC","CB74",1
"1897","HELOCC","CB75",1
"1898","HELOCC","CB76",0
"1899","HELOCC","CB86",1
"1900","HELOCC","W45",1
"1901","HELPAU","CB1",1
"1902","HELPAU","CB10",1
"1903","HELPAU","CB103",1
"1904","HELPAU","CB107",1
"1905","HELPAU","CB109",1
"1906","HELPAU","CB11",1
"1907","HELPAU","CB111",0
"1908","HELPAU","CB1145",1
"1909","HELPAU","CB1147",1
"1910","HELPAU","CB115",1
"1911","HELPAU","CB1163",1
"1912","HELPAU","CB117",0
"1913","HELPAU","CB1190",1
"1914","HELPAU","CB1194",1
"1915","HELPAU","CB12",1
"1916","HELPAU","CB13",1
"1917","HELPAU","CB14",1
"1918","HELPAU","CB15",0
"1919","HELPAU","CB16",1
"1920","HELPAU","CB170",1
"1921","HELPAU","CB18",1
"1922","HELPAU","CB199",1
"1923","HELPAU","CB2",1
"1924","HELPAU","CB20",1
"1925","HELPAU","CB200",1
"1926","HELPAU","CB21",1
"1927","HELPAU","CB22",1
"1928","HELPAU","CB26",1
"1929","HELPAU","CB27",1
"1930","HELPAU","CB30",0
"1931","HELPAU","CB35",1
"1932","HELPAU","CB37",1
"1933","HELPAU","CB50",1
"1934","HELPAU","CB51",1
"1935","HELPAU","CB52",1
"1936","HELPAU","CB55",0
"1937","HELPAU","CB56",1
"1938","HELPAU","CB58",0
"1939","HELPAU","CB64",1
"1940","HELPAU","CB66",1
"1941","HELPAU","CB68",1
"1942","HELPAU","CB75",0
"1943","HELPAU","CB76",0
"1944","HELPAU","CB80",1
"1945","HELPAU","CB86",0
"1946","HELPAU","CB9",0
"1947","HELPAU","CB98",0
"1948","HELPAU","W45",0
"1949","HELPAU","W49",0
"1950","HELPAU","W56",1
"1951","HELPAU","W8",0
"1952","HELSPP","CB105",1
"1953","HELSPP","CB107",1
"1954","HELSPP","CB1145",1
"1955","HELSPP","CB1147",1
"1956","HELSPP","CB1165",1
"1957","HELSPP","CB14",1
"1958","HELSPP","CB174",1
"1959","HELSPP","CB2",1
"1960","HELSPP","CB200",1
"1961","HELSPP","CB21",1
"1962","HELSPP","CB26",1
"1963","HELSPP","CB27",1
"1964","HELSPP","CB52",1
"1965","HELSPP","CB6",1
"1966","HELSPP","CB62",1
"1967","HELSPP","CB64",1
"1968","HELSPP","CB66",1
"1969","HELSPP","CB69",1
"1970","HELSPP","CB74",1
"1971","HELSPP","CB75",1
"1972","HELSTR","CB1145",1
"1973","HELSTR","CB1146",0
"1974","HELSTR","CB1148",1
"1975","HELSTR","CB115",1
"1976","HELSTR","CB1162",1
"1977","HELSTR","CB1165",0
"1978","HELSTR","CB1188",1
"1979","HELSTR","CB1194",1
"1980","HELSTR","CB14",0
"1981","HELSTR","CB170",1
"1982","HELSTR","CB20",1
"1983","HELSTR","CB27",1
"1984","HELSTR","CB5",1
"1985","HELSTR","CB53",0
"1986","HELSTR","CB54",0
"1987","HELSTR","CB58",0
"1988","HELSTR","CB64",1
"1989","HELSTR","CB74",0
"1990","HELSTR","W10",1
"1991","HELSTR","W20",1
"1992","HELSTR","W30",0
"1993","HELSTR","W41",1
"1994","HELSTR","W45",1
"1995","HELSTR","W49",1
"1996","HELSTR","W51",1
"1997","HELSTR","W52",1
"1998","HELSTR","W56",1
"1999","HELSTR","W58",1
"2000","HELSTR","W8",1
"2001","HEPAME","CB1145",1
"2002","HEPAME","CB1162",1
"2003","HESSPA","CB1",1
"2004","HESSPA","CB102",1
"2005","HESSPA","CB103",1
"2006","HESSPA","CB105",1
"2007","HESSPA","CB107",0
"2008","HESSPA","CB109",1
"2009","HESSPA","CB115",1
"2010","HESSPA","CB1162",1
"2011","HESSPA","CB1163",1
"2012","HESSPA","CB118",0
"2013","HESSPA","CB1188",1
"2014","HESSPA","CB1189",1
"2015","HESSPA","CB1190",1
"2016","HESSPA","CB1194",1
"2017","HESSPA","CB12",1
"2018","HESSPA","CB120",0
"2019","HESSPA","CB121",0
"2020","HESSPA","CB14",1
"2021","HESSPA","CB170",1
"2022","HESSPA","CB174",0
"2023","HESSPA","CB175",0
"2024","HESSPA","CB18",1
"2025","HESSPA","CB199",1
"2026","HESSPA","CB20",1
"2027","HESSPA","CB200",0
"2028","HESSPA","CB21",0
"2029","HESSPA","CB22",1
"2030","HESSPA","CB26",1
"2031","HESSPA","CB27",1
"2032","HESSPA","CB30",0
"2033","HESSPA","CB35",1
"2034","HESSPA","CB41",0
"2035","HESSPA","CB5",1
"2036","HESSPA","CB50",1
"2037","HESSPA","CB51",1
"2038","HESSPA","CB53",1
"2039","HESSPA","CB54",1
"2040","HESSPA","CB57",0
"2041","HESSPA","CB58",1
"2042","HESSPA","CB62",1
"2043","HESSPA","CB64",1
"2044","HESSPA","CB66",1
"2045","HESSPA","CB68",1
"2046","HESSPA","CB75",1
"2047","HESSPA","CB76",0
"2048","HESSPA","CB80",1
"2049","HESSPA","CB86",0
"2050","HESSPA","CB9",0
"2051","HEURIC","CB1",1
"2052","HEURIC","CB10",0
"2053","HEURIC","CB102",1
"2054","HEURIC","CB103",1
"2055","HEURIC","CB1148",1
"2056","HEURIC","CB1165",1
"2057","HEURIC","CB117",0
"2058","HEURIC","CB1189",1
"2059","HEURIC","CB121",0
"2060","HEURIC","CB13",1
"2061","HEURIC","CB15",1
"2062","HEURIC","CB199",1
"2063","HEURIC","CB21",1
"2064","HEURIC","CB22",1
"2065","HEURIC","CB30",0
"2066","HEURIC","CB5",1
"2067","HEURIC","CB50",1
"2068","HEURIC","CB51",1
"2069","HEURIC","CB52",1
"2070","HEURIC","CB6",1
"2071","HEURIC","CB66",0
"2072","HEURIC","CB73",1
"2073","HEURIC","CB76",0
"2074","HEURIC","CB86",0
"2075","HEURIC","CB9",0
"2076","HEURIC","CB98",0
"2077","HEURIC","W8",1
"2078","HIELON","CB1187",1
"2079","HIELON","CB174",1
"2080","HIELON","CB200",0
"2081","HIELON","CB26",1
"2082","HIELON","CB30",0
"2083","HIELON","CB41",0
"2084","HIELON","CB62",1
"2085","HIELON","CB86",1
"2086","HIEUMB","CB105",1
"2087","HIEUMB","CB115",1
"2088","HIEUMB","CB117",1
"2089","HIEUMB","CB15",1
"2090","HIEUMB","CB200",1
"2091","HIEUMB","CB52",1
"2092","HIEUMB","CB75",1
"2093","HYPHIR","CB10",1
"2094","HYPHIR","CB1146",1
"2095","HYPHIR","CB115",1
"2096","HYPHIR","CB120",1
"2097","HYPHIR","CB14",1
"2098","HYPHIR","CB15",1
"2099","HYPHIR","CB16",1
"2100","HYPHIR","CB165",1
"2101","HYPHIR","CB199",1
"2102","HYPHIR","CB20",1
"2103","HYPHIR","CB21",1
"2104","HYPHIR","CB27",1
"2105","HYPHIR","CB30",1
"2106","HYPHIR","CB51",1
"2107","HYPHIR","CB52",1
"2108","HYPHIR","CB56",1
"2109","HYPHIR","CB6",1
"2110","HYPHIR","CB71",1
"2111","HYPHIR","CB73",1
"2112","HYPHIR","CB76",0
"2113","HYPHIR","CB9",0
"2114","HYPHIR","CB98",0
"2115","HYPHIR","W8",1
"2116","IONLIN","CB1147",1
"2117","IONLIN","CB1157",1
"2118","IONLIN","CB1165",1
"2119","IONLIN","CB1190",1
"2120","IONLIN","CB120",1
"2121","IONLIN","CB175",1
"2122","IONLIN","CB199",1
"2123","IONLIN","CB26",1
"2124","IONLIN","CB30",0
"2125","IONLIN","CB74",1
"2126","IONLIN","CB86",1
"2127","IRIVIR","CB179",0
"2128","IRIVIR","CB37",1
"2129","IRIVIR","CB5",1
"2130","IRIVIR","CB52",0
"2131","IRIVIR","CB6",1
"2132","IRIVIR","CB75",1
"2133","IRIVIR","CB98",0
"2134","JUNHOR","CB1157",1
"2135","JUNVIR","CB1145",1
"2136","JUNVIR","CB121",1
"2137","JUNVIR","CB57",1
"2138","KOEMAC","CB1",0
"2139","KOEMAC","CB105",1
"2140","KOEMAC","CB107",0
"2141","KOEMAC","CB1147",1
"2142","KOEMAC","CB1157",1
"2143","KOEMAC","CB1160",1
"2144","KOEMAC","CB1165",1
"2145","KOEMAC","CB1166",1
"2146","KOEMAC","CB1188",1
"2147","KOEMAC","CB1189",1
"2148","KOEMAC","CB12",1
"2149","KOEMAC","CB120",0
"2150","KOEMAC","CB121",0
"2151","KOEMAC","CB14",1
"2152","KOEMAC","CB16",1
"2153","KOEMAC","CB174",1
"2154","KOEMAC","CB175",0
"2155","KOEMAC","CB26",1
"2156","KOEMAC","CB41",1
"2157","KOEMAC","CB57",1
"2158","KOEMAC","CB62",1
"2159","KOEMAC","CB64",1
"2160","KOEMAC","CB66",1
"2161","KOEMAC","CB80",1
"2162","KOEMAC","CB9",0
"2163","KOEMAC","W20",1
"2164","KRIBIF","CB1188",1
"2165","KRIBIF","CB15",1
"2166","KRIBIF","CB179",1
"2167","KRIBIF","CB27",1
"2168","KRIBIF","CB37",1
"2169","KRIBIF","CB52",1
"2170","KRIBIF","CB6",1
"2171","KRIBIF","CB86",1
"2172","KRIBIF","CB98",0
"2173","LACCAN","CB1146",0
"2174","LACCAN","W41",1
"2175","LACLUD","CB1206",1
"2176","LACSPP","CB10",1
"2177","LACSPP","CB107",1
"2178","LACSPP","CB109",1
"2179","LACSPP","CB115",0
"2180","LACSPP","CB118",0
"2181","LACSPP","CB13",1
"2182","LACSPP","CB14",1
"2183","LACSPP","CB15",0
"2184","LACSPP","CB16",0
"2185","LACSPP","CB170",0
"2186","LACSPP","CB21",1
"2187","LACSPP","CB22",0
"2188","LACSPP","CB26",0
"2189","LACSPP","CB27",0
"2190","LACSPP","CB30",0
"2191","LACSPP","CB35",1
"2192","LACSPP","CB37",1
"2193","LACSPP","CB50",0
"2194","LACSPP","CB51",0
"2195","LACSPP","CB52",0
"2196","LACSPP","CB55",0
"2197","LACSPP","CB56",0
"2198","LACSPP","CB57",1
"2199","LACSPP","CB6",0
"2200","LACSPP","CB62",1
"2201","LACSPP","CB64",0
"2202","LACSPP","CB7",1
"2203","LACSPP","CB74",1
"2204","LACSPP","CB75",0
"2205","LACSPP","CB76",0
"2206","LACSPP","CB86",0
"2207","LACSPP","CB89",1
"2208","LACSPP","CB9",0
"2209","LATOCH","CB1145",1
"2210","LATOCH","CB1146",1
"2211","LATOCH","CB1188",1
"2212","LATPAL","CB1146",1
"2213","LATPAL","CB1206",1
"2214","LATPAL","CB179",0
"2215","LATPAL","CB20",1
"2216","LATPAL","CB5",1
"2217","LATPAL","CB52",0
"2218","LATPAL","CB53",1
"2219","LATPAL","CB55",1
"2220","LATPAL","CB64",1
"2221","LATPAL","CB71",1
"2222","LATPAL","CB98",0
"2223","LATVEN","CB1",1
"2224","LATVEN","CB10",1
"2225","LATVEN","CB102",1
"2226","LATVEN","CB111",1
"2227","LATVEN","CB1146",1
"2228","LATVEN","CB1163",1
"2229","LATVEN","CB14",1
"2230","LATVEN","CB15",1
"2231","LATVEN","CB16",1
"2232","LATVEN","CB170",1
"2233","LATVEN","CB179",1
"2234","LATVEN","CB20",1
"2235","LATVEN","CB26",1
"2236","LATVEN","CB27",1
"2237","LATVEN","CB5",1
"2238","LATVEN","CB50",1
"2239","LATVEN","CB53",0
"2240","LATVEN","CB54",0
"2241","LATVEN","CB56",1
"2242","LATVEN","CB58",1
"2243","LATVEN","CB6",0
"2244","LATVEN","CB62",1
"2245","LATVEN","CB64",1
"2246","LATVEN","CB69",1
"2247","LATVEN","CB73",0
"2248","LATVEN","CB98",0
"2249","LATVEN","W10",1
"2250","LATVEN","W20",0
"2251","LATVEN","W30",1
"2252","LATVEN","W45",1
"2253","LATVEN","W52",1
"2254","LATVEN","W56",0
"2255","LATVEN","W58",1
"2256","LECTEN","CB107",1
"2257","LECTEN","CB1165",1
"2258","LECTEN","CB27",1
"2259","LESCAP","CB102",1
"2260","LESCAP","CB103",1
"2261","LESCAP","CB105",1
"2262","LESCAP","CB109",1
"2263","LESCAP","CB11",1
"2264","LESCAP","CB111",1
"2265","LESCAP","CB1146",1
"2266","LESCAP","CB1147",1
"2267","LESCAP","CB115",1
"2268","LESCAP","CB1160",1
"2269","LESCAP","CB1162",1
"2270","LESCAP","CB1187",1
"2271","LESCAP","CB1188",1
"2272","LESCAP","CB13",1
"2273","LESCAP","CB14",1
"2274","LESCAP","CB15",0
"2275","LESCAP","CB16",1
"2276","LESCAP","CB170",1
"2277","LESCAP","CB174",0
"2278","LESCAP","CB175",0
"2279","LESCAP","CB199",1
"2280","LESCAP","CB2",1
"2281","LESCAP","CB20",1
"2282","LESCAP","CB200",0
"2283","LESCAP","CB22",1
"2284","LESCAP","CB26",1
"2285","LESCAP","CB27",1
"2286","LESCAP","CB37",1
"2287","LESCAP","CB5",1
"2288","LESCAP","CB52",0
"2289","LESCAP","CB6",1
"2290","LESCAP","CB62",1
"2291","LESCAP","CB64",1
"2292","LESCAP","CB66",0
"2293","LESCAP","CB69",1
"2294","LESCAP","CB74",1
"2295","LESCAP","CB75",1
"2296","LESCAP","CB98",0
"2297","LESCAP","W20",1
"2298","LESCAP","W45",1
"2299","LESCAP","W49",1
"2300","LESCAP","W52",1
"2301","LESCAP","W58",1
"2302","LEUVUL","W10",1
"2303","LIAASP","CB1",1
"2304","LIAASP","CB102",1
"2305","LIAASP","CB103",1
"2306","LIAASP","CB105",1
"2307","LIAASP","CB109",1
"2308","LIAASP","CB11",1
"2309","LIAASP","CB111",1
"2310","LIAASP","CB1145",1
"2311","LIAASP","CB1146",1
"2312","LIAASP","CB1147",1
"2313","LIAASP","CB115",1
"2314","LIAASP","CB1162",1
"2315","LIAASP","CB118",1
"2316","LIAASP","CB1187",1
"2317","LIAASP","CB1194",1
"2318","LIAASP","CB12",1
"2319","LIAASP","CB120",0
"2320","LIAASP","CB121",0
"2321","LIAASP","CB14",1
"2322","LIAASP","CB15",1
"2323","LIAASP","CB16",1
"2324","LIAASP","CB170",1
"2325","LIAASP","CB174",0
"2326","LIAASP","CB18",1
"2327","LIAASP","CB2",1
"2328","LIAASP","CB20",1
"2329","LIAASP","CB21",1
"2330","LIAASP","CB22",1
"2331","LIAASP","CB26",1
"2332","LIAASP","CB27",1
"2333","LIAASP","CB30",0
"2334","LIAASP","CB35",1
"2335","LIAASP","CB41",0
"2336","LIAASP","CB50",1
"2337","LIAASP","CB51",1
"2338","LIAASP","CB58",1
"2339","LIAASP","CB64",1
"2340","LIAASP","CB68",1
"2341","LIAASP","CB69",1
"2342","LIAASP","CB7",1
"2343","LIAASP","CB74",1
"2344","LIAASP","CB75",1
"2345","LIAASP","CB76",0
"2346","LIAASP","CB86",0
"2347","LIAASP","CB89",1
"2348","LIAASP","CB9",0
"2349","LIAASP","W20",1
"2350","LIAASP","W45",1
"2351","LIAASP","W51",0
"2352","LIAASP","W52",1
"2353","LIAASP","W56",0
"2354","LIAASP","W58",1
"2355","LIAASP","W8",0
"2356","LIACYL","CB12",1
"2357","LIACYL","CB120",0
"2358","LIACYL","CB121",0
"2359","LIACYL","CB21",0
"2360","LIACYL","CB30",0
"2361","LIACYL","CB57",0
"2362","LIACYL","CB76",0
"2363","LIACYL","CB86",0
"2364","LIACYL","CB89",1
"2365","LIACYL","CB9",0
"2366","LIALIG","CB111",1
"2367","LIALIG","CB98",0
"2368","LIAPYC","CB165",1
"2369","LIAPYC","CB2",1
"2370","LIAPYC","CB52",1
"2371","LIAPYC","CB53",0
"2372","LIAPYC","CB54",1
"2373","LIAPYC","CB55",1
"2374","LIAPYC","CB6",1
"2375","LIAPYC","CB66",1
"2376","LIAPYC","CB75",1
"2377","LIAPYC","CB98",0
"2378","LIASPI","W49",1
"2379","LILMIC","CB10",1
"2380","LILMIC","CB15",1
"2381","LILMIC","CB51",1
"2382","LILMIC","CB53",1
"2383","LILMIC","CB55",1
"2384","LILMIC","CB6",1
"2385","LILMIC","CB98",0
"2386","LILPHI","CB103",1
"2387","LILPHI","CB115",1
"2388","LILPHI","CB14",1
"2389","LILPHI","CB20",1
"2390","LILPHI","CB76",0
"2391","LINSUL","CB1147",1
"2392","LINSUL","CB115",1
"2393","LINSUL","CB1157",1
"2394","LINSUL","CB1160",1
"2395","LINSUL","CB1166",1
"2396","LINSUL","CB118",1
"2397","LINSUL","CB1190",1
"2398","LINSUL","CB1194",1
"2399","LINSUL","CB121",1
"2400","LINSUL","CB200",1
"2401","LINSUL","CB30",0
"2402","LINSUL","CB57",1
"2403","LINSUL","CB86",1
"2404","LINSUL","CB9",0
"2405","LIPLIL","CB1165",1
"2406","LITCAN","CB103",1
"2407","LITCAN","CB109",1
"2408","LITCAN","CB11",1
"2409","LITCAN","CB1148",1
"2410","LITCAN","CB115",1
"2411","LITCAN","CB1157",1
"2412","LITCAN","CB1162",1
"2413","LITCAN","CB1163",1
"2414","LITCAN","CB117",0
"2415","LITCAN","CB1187",1
"2416","LITCAN","CB1188",1
"2417","LITCAN","CB1189",1
"2418","LITCAN","CB1190",1
"2419","LITCAN","CB1194",1
"2420","LITCAN","CB12",1
"2421","LITCAN","CB120",0
"2422","LITCAN","CB121",0
"2423","LITCAN","CB14",1
"2424","LITCAN","CB15",1
"2425","LITCAN","CB16",1
"2426","LITCAN","CB170",1
"2427","LITCAN","CB199",1
"2428","LITCAN","CB20",1
"2429","LITCAN","CB21",1
"2430","LITCAN","CB22",1
"2431","LITCAN","CB26",1
"2432","LITCAN","CB27",1
"2433","LITCAN","CB30",0
"2434","LITCAN","CB50",1
"2435","LITCAN","CB51",1
"2436","LITCAN","CB53",0
"2437","LITCAN","CB56",1
"2438","LITCAN","CB57",0
"2439","LITCAN","CB6",1
"2440","LITCAN","CB64",1
"2441","LITCAN","CB66",0
"2442","LITCAN","CB71",1
"2443","LITCAN","CB76",0
"2444","LITCAN","CB80",1
"2445","LITCAN","CB86",0
"2446","LITCAN","CB89",1
"2447","LITCAN","CB9",0
"2448","LITCAN","CB98",0
"2449","LITCAN","W45",0
"2450","LITCAN","W49",1
"2451","LITCAN","W52",1
"2452","LITCAN","W56",0
"2453","LITCAN","W58",1
"2454","LITCAN","W8",0
"2455","LITCAR","CB107",0
"2456","LITCAR","CB1190",1
"2457","LITCAR","CB120",1
"2458","LITCAR","CB174",1
"2459","LITCAR","CB175",0
"2460","LITCAR","CB26",1
"2461","LITCAR","CB30",0
"2462","LITCAR","CB35",1
"2463","LITCAR","CB41",0
"2464","LITCAR","CB51",1
"2465","LITCAR","CB57",1
"2466","LITCAR","CB64",1
"2467","LITINC","CB1157",1
"2468","LITINC","CB1160",1
"2469","LITINC","CB118",1
"2470","LITINC","CB12",1
"2471","LITINC","CB121",0
"2472","LITINC","CB21",1
"2473","LITINC","CB68",1
"2474","LITINC","CB69",1
"2475","LITINC","CB89",1
"2476","LOBSPI","CB1",1
"2477","LOBSPI","CB109",1
"2478","LOBSPI","CB1148",1
"2479","LOBSPI","CB115",1
"2480","LOBSPI","CB1157",1
"2481","LOBSPI","CB1162",1
"2482","LOBSPI","CB120",0
"2483","LOBSPI","CB15",1
"2484","LOBSPI","CB165",1
"2485","LOBSPI","CB179",0
"2486","LOBSPI","CB26",1
"2487","LOBSPI","CB30",0
"2488","LOBSPI","CB37",1
"2489","LOBSPI","CB5",1
"2490","LOBSPI","CB50",1
"2491","LOBSPI","CB51",1
"2492","LOBSPI","CB52",1
"2493","LOBSPI","CB53",0
"2494","LOBSPI","CB54",0
"2495","LOBSPI","CB6",1
"2496","LOBSPI","CB69",1
"2497","LOBSPI","CB76",0
"2498","LOBSPI","CB86",0
"2499","LOBSPI","CB89",1
"2500","LOBSPI","CB9",0
"2501","LONDIO","CB1206",1
"2502","LONOBL","CB1187",1
"2503","LONRET","CB1148",1
"2504","LUPPER","CB105",1
"2505","LUPPER","CB1146",1
"2506","LUPPER","CB1147",0
"2507","LYCAME","CB115",1
"2508","LYCAME","CB52",1
"2509","LYCAME","CB98",0
"2510","LYCUNI","CB56",1
"2511","LYSCIL","CB10",1
"2512","LYSCIL","CB1188",1
"2513","LYSCIL","CB16",1
"2514","LYSCIL","CB179",1
"2515","LYSCIL","CB27",1
"2516","LYSCIL","CB50",1
"2517","LYSCIL","CB51",1
"2518","LYSLAN","CB102",0
"2519","LYSLAN","CB50",1
"2520","LYSLAN","CB6",1
"2521","LYSLAN","CB9",1
"2522","LYSQIA","CB1157",1
"2523","LYSQIA","CB27",1
"2524","LYSQIA","CB55",1
"2525","LYSQIA","CB75",1
"2526","LYSQRA","CB179",0
"2527","LYSQRA","CB53",0
"2528","LYTALA","CB2",1
"2529","LYTALA","CB5",1
"2530","LYTALA","CB52",1
"2531","LYTALA","CB98",0
"2532","MAIRAC","CB1145",0
"2533","MAIRAC","CB1146",0
"2534","MAIRAC","CB1148",0
"2535","MAIRAC","CB1162",0
"2536","MAIRAC","CB1163",0
"2537","MAIRAC","CB1165",0
"2538","MAIRAC","CB1188",1
"2539","MAIRAC","CB1189",0
"2540","MAIRAC","CB1194",1
"2541","MAIRAC","CB1206",0
"2542","MAIRAC","CB13",1
"2543","MAIRAC","CB14",1
"2544","MAIRAC","CB15",1
"2545","MAIRAC","CB170",0
"2546","MAIRAC","CB20",0
"2547","MAIRAC","CB26",1
"2548","MAIRAC","CB27",1
"2549","MAIRAC","CB53",1
"2550","MAIRAC","CB54",1
"2551","MAIRAC","CB62",0
"2552","MAISTE","CB10",1
"2553","MAISTE","CB107",1
"2554","MAISTE","CB1145",1
"2555","MAISTE","CB1146",1
"2556","MAISTE","CB1148",1
"2557","MAISTE","CB1157",1
"2558","MAISTE","CB1162",1
"2559","MAISTE","CB1165",1
"2560","MAISTE","CB117",1
"2561","MAISTE","CB121",0
"2562","MAISTE","CB165",1
"2563","MAISTE","CB170",1
"2564","MAISTE","CB199",1
"2565","MAISTE","CB20",1
"2566","MAISTE","CB26",1
"2567","MAISTE","CB27",0
"2568","MAISTE","CB53",1
"2569","MAISTE","CB54",0
"2570","MAISTE","CB55",1
"2571","MAISTE","CB6",1
"2572","MAISTE","CB69",0
"2573","MAISTE","CB9",0
"2574","MAISTE","CB98",1
"2575","MAISTE","W10",0
"2576","MAISTE","W45",1
"2577","MALIOE","CB11",1
"2578","MALIOE","CB14",1
"2579","MALIOE","CB16",1
"2580","MALIOE","CB35",1
"2581","MALIOE","CB58",1
"2582","MALIOE","CB6",1
"2583","MALIOE","CB89",1
"2584","MALIOE","CB9",1
"2585","MELALB","CB1145",1
"2586","MICPEN","CB13",1
"2587","MICPEN","CB179",1
"2588","MICPEN","CB52",1
"2589","MICPEN","CB6",1
"2590","MICPEN","CB71",1
"2591","MICPEN","CB75",1
"2592","MINMIC","CB1157",1
"2593","MINMIC","CB1160",1
"2594","MINMIC","CB1162",1
"2595","MINMIC","CB1166",1
"2596","MINMIC","CB118",1
"2597","MINMIC","CB12",1
"2598","MINMIC","CB18",1
"2599","MINMIC","CB21",0
"2600","MINMIC","CB30",0
"2601","MINMIC","CB57",1
"2602","MINMIC","CB86",1
"2603","MINMIC","CB89",1
"2604","MIRNYC","CB1",0
"2605","MIRNYC","CB10",1
"2606","MIRNYC","CB109",1
"2607","MIRNYC","CB170",0
"2608","MIRNYC","CB174",0
"2609","MIRNYC","CB20",1
"2610","MIRNYC","CB27",0
"2611","MIRNYC","CB50",1
"2612","MIRNYC","CB51",1
"2613","MIRNYC","CB52",0
"2614","MIRNYC","CB6",1
"2615","MIRNYC","CB64",1
"2616","MIRNYC","CB66",1
"2617","MIRNYC","CB69",0
"2618","MIRNYC","CB71",1
"2619","MIRNYC","CB73",1
"2620","MIRNYC","CB75",1
